strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
CNNRAM	C	N	N	R	A	M	0.0	0.0	2114.7	0.0	111.3
CNNRAL	C	N	N	R	A	L	0.0	0.0	1175.15	0.0	61.85
CNNRLP	C	N	N	R	L	P	0.0	0.0	0.0	567.15	29.85
CNNRLM	C	N	N	R	L	M	0.0	0.0	754.3	0.0	39.7
CNNRLL	C	N	N	R	L	L	0.0	0.0	606.1	0.0	31.9
CNNRNN	C	N	N	R	N	N	0.0	0.0	1239.0	0.0	0.0
CNOLIP	C	N	O	L	I	P	0.0	0.0	86.45	0.0	4.55
CNOLIM	C	N	O	L	I	M	0.0	0.0	67.45	0.0	3.55
CNOLAP	C	N	O	L	A	P	0.0	0.0	0.0	316.35	16.65
CNOLAM	C	N	O	L	A	M	0.0	0.0	139.65	0.0	7.35
CNOLAL	C	N	O	L	A	L	0.0	0.0	92.15	0.0	4.85
CNOLLP	C	N	O	L	L	P	0.0	0.0	95.95	0.0	5.05
CNOLLM	C	N	O	L	L	M	0.0	0.0	53.2	0.0	2.8
CNOHWL	C	N	O	H	W	L	0.0	0.0	52.25	0.0	2.75
CNOHIP	C	N	O	H	I	P	0.0	0.0	0.0	321.1	16.9
CNOHIM	C	N	O	H	I	M	0.0	0.0	330.6	0.0	17.4
CNOHIL	C	N	O	H	I	L	373.35	0.0	0.0	0.0	19.65
CNOHAP	C	N	O	H	A	P	0.0	0.0	0.0	660.25	34.75
CNOHAM	C	N	O	H	A	M	0.0	0.0	425.6	0.0	22.4
CNOHAL	C	N	O	H	A	L	404.7	0.0	0.0	0.0	21.3
CNOHLP	C	N	O	H	L	P	0.0	0.0	0.0	252.7	13.3
CNOHLM	C	N	O	H	L	M	0.0	0.0	259.35	0.0	13.65
CNOHLL	C	N	O	H	L	L	0.0	0.0	158.65	0.0	8.35
CNOCWL	C	N	O	C	W	L	0.0	0.0	61.75	0.0	3.25
CNOCCL	C	N	O	C	C	L	0.0	0.0	81.7	0.0	4.3
CNOCIP	C	N	O	C	I	P	0.0	0.0	0.0	68.4	3.6
CNOCIM	C	N	O	C	I	M	0.0	0.0	50.35	0.0	2.65
CNOCIL	C	N	O	C	I	L	0.0	0.0	122.55	0.0	6.45
CNOCAP	C	N	O	C	A	P	0.0	0.0	0.0	111.15	5.85
CNOCAM	C	N	O	C	A	M	0.0	0.0	193.8	0.0	10.2
CNOCAL	C	N	O	C	A	L	0.0	0.0	114.0	0.0	6.0
CNOCLP	C	N	O	C	L	P	0.0	0.0	54.15	0.0	2.85
CNOCLM	C	N	O	C	L	M	0.0	0.0	57.0	0.0	3.0
CNOCLL	C	N	O	C	L	L	0.0	0.0	57.0	0.0	3.0
CNORWM	C	N	O	R	W	M	0.0	0.0	63.65	0.0	3.35
CNORWL	C	N	O	R	W	L	0.0	0.0	103.55	0.0	5.45
CNORIP	C	N	O	R	I	P	0.0	0.0	0.0	221.35	11.65
CNORIM	C	N	O	R	I	M	0.0	0.0	239.4	0.0	12.6
CNORIL	C	N	O	R	I	L	0.0	388.55	0.0	0.0	20.45
CNORAP	C	N	O	R	A	P	0.0	0.0	0.0	207.1	10.9
CNORAM	C	N	O	R	A	M	0.0	0.0	206.15	0.0	10.85
CNORAL	C	N	O	R	A	L	0.0	319.2	0.0	0.0	16.8
CNORLP	C	N	O	R	L	P	0.0	0.0	0.0	151.05	7.95
CNORLM	C	N	O	R	L	M	0.0	0.0	148.2	0.0	7.8
CNORLL	C	N	O	R	L	L	228.95	0.0	0.0	0.0	12.05
CNPLIP	C	N	P	L	I	P	0.0	0.0	0.0	164.35	8.65
CNPLIM	C	N	P	L	I	M	0.0	0.0	274.55	0.0	14.45
CNPLAP	C	N	P	L	A	P	0.0	0.0	0.0	1147.6	60.4
CNPLAM	C	N	P	L	A	M	697.3	0.0	0.0	0.0	36.7
CNPLAL	C	N	P	L	A	L	0.0	0.0	176.7	0.0	9.3
CNPLLP	C	N	P	L	L	P	0.0	0.0	0.0	222.3	11.7
CNPLLM	C	N	P	L	L	M	226.1	0.0	0.0	0.0	11.9
CNPLLL	C	N	P	L	L	L	0.0	0.0	52.25	0.0	2.75
CNPLNN	C	N	P	L	N	N	0.0	0.0	186.0	0.0	0.0
CNPHIP	C	N	P	H	I	P	0.0	0.0	0.0	524.4	27.6
CNPHIM	C	N	P	H	I	M	0.0	0.0	340.1	0.0	17.9
CNPHIL	C	N	P	H	I	L	0.0	0.0	128.25	0.0	6.75
CNPHAP	C	N	P	H	A	P	0.0	0.0	0.0	836.95	44.05
CNPHAM	C	N	P	H	A	M	520.6	0.0	0.0	0.0	27.4
CNPHAL	C	N	P	H	A	L	0.0	0.0	110.2	0.0	5.8
CNPHLP	C	N	P	H	L	P	0.0	0.0	0.0	548.15	28.85
CNPHLM	C	N	P	H	L	M	0.0	0.0	328.7	0.0	17.3
CNPHLL	C	N	P	H	L	L	0.0	0.0	97.85	0.0	5.15
CNPCWP	C	N	P	C	W	P	0.0	0.0	0.0	422.75	22.25
CNPCWM	C	N	P	C	W	M	0.0	0.0	241.3	0.0	12.7
CNPCWL	C	N	P	C	W	L	0.0	0.0	935.75	0.0	49.25
CNPCCP	C	N	P	C	C	P	0.0	0.0	0.0	108.3	5.7
CNPCCM	C	N	P	C	C	M	0.0	0.0	209.0	0.0	11.0
CNPCCL	C	N	P	C	C	L	677.35	0.0	0.0	0.0	35.65
CNPCIP	C	N	P	C	I	P	0.0	0.0	0.0	624.15	32.85
CNPCIM	C	N	P	C	I	M	0.0	0.0	520.6	0.0	27.4
CNPCIL	C	N	P	C	I	L	0.0	0.0	788.5	0.0	41.5
CNPCAP	C	N	P	C	A	P	0.0	0.0	0.0	1102.95	58.05
CNPCAM	C	N	P	C	A	M	0.0	942.4	0.0	0.0	49.6
CNPCAL	C	N	P	C	A	L	0.0	0.0	473.1	0.0	24.9
CNPCLP	C	N	P	C	L	P	0.0	0.0	0.0	1085.85	57.15
CNPCLM	C	N	P	C	L	M	0.0	0.0	713.45	0.0	37.55
CNPCLL	C	N	P	C	L	L	478.8	0.0	0.0	0.0	25.2
CNPCNN	C	N	P	C	N	N	237.0	0.0	0.0	0.0	0.0
CNPRIP	C	N	P	R	I	P	0.0	0.0	0.0	106.4	5.6
CNPRIM	C	N	P	R	I	M	0.0	0.0	147.25	0.0	7.75
CNPRIL	C	N	P	R	I	L	0.0	0.0	93.1	0.0	4.9
CNPRAP	C	N	P	R	A	P	0.0	0.0	0.0	768.55	40.45
CNPRAM	C	N	P	R	A	M	0.0	0.0	302.1	0.0	15.9
CNPRLP	C	N	P	R	L	P	0.0	0.0	0.0	149.15	7.85
CNPRLM	C	N	P	R	L	M	0.0	0.0	91.2	0.0	4.8
CNPRLL	C	N	P	R	L	L	0.0	0.0	81.7	0.0	4.3
CNSLWM	C	N	S	L	W	M	0.0	0.0	63.65	0.0	3.35
CNSLIP	C	N	S	L	I	P	0.0	0.0	0.0	418.0	22.0
CNSLIM	C	N	S	L	I	M	0.0	0.0	524.4	0.0	27.6
CNSLIL	C	N	S	L	I	L	0.0	0.0	180.5	0.0	9.5
CNSLAP	C	N	S	L	A	P	0.0	0.0	0.0	1663.45	87.55
CNSLAM	C	N	S	L	A	M	0.0	0.0	746.7	0.0	39.3
CNSLAL	C	N	S	L	A	L	0.0	0.0	228.0	0.0	12.0
CNSLLP	C	N	S	L	L	P	0.0	0.0	0.0	671.65	35.35
CNSLLM	C	N	S	L	L	M	0.0	0.0	298.3	0.0	15.7
CNSLLL	C	N	S	L	L	L	0.0	0.0	135.85	0.0	7.15
CNSLNN	C	N	S	L	N	N	530.0	0.0	0.0	0.0	0.0
CNSHPM	C	N	S	H	P	M	0.0	0.0	120.65	0.0	6.35
CNSHWP	C	N	S	H	W	P	0.0	0.0	0.0	276.45	14.55
CNSHWM	C	N	S	H	W	M	0.0	0.0	289.75	0.0	15.25
CNSHWL	C	N	S	H	W	L	0.0	1010.8	0.0	0.0	53.2
CNSHCL	C	N	S	H	C	L	0.0	0.0	272.65	0.0	14.35
CNSHIS	C	N	S	H	I	S	0.0	0.0	0.0	130.15	6.85
CNSHIP	C	N	S	H	I	P	0.0	0.0	0.0	2107.1	110.9
CNSHIM	C	N	S	H	I	M	2191.65	0.0	0.0	0.0	115.35
CNSHIL	C	N	S	H	I	L	0.0	3580.55	0.0	0.0	188.45
CNSHAS	C	N	S	H	A	S	0.0	0.0	0.0	93.1	4.9
CNSHAP	C	N	S	H	A	P	0.0	0.0	0.0	4815.55	253.45
CNSHAM	C	N	S	H	A	M	0.0	3602.4	0.0	0.0	189.6
CNSHAL	C	N	S	H	A	L	3385.8	0.0	0.0	0.0	178.2
CNSHLP	C	N	S	H	L	P	0.0	0.0	0.0	2752.15	144.85
CNSHLM	C	N	S	H	L	M	0.0	2276.2	0.0	0.0	119.8
CNSHLL	C	N	S	H	L	L	2758.8	0.0	0.0	0.0	145.2
CNSHNN	C	N	S	H	N	N	0.0	0.0	0.0	741.0	0.0
CNSCWP	C	N	S	C	W	P	0.0	0.0	0.0	57.95	3.05
CNSCWM	C	N	S	C	W	M	0.0	0.0	103.55	0.0	5.45
CNSCWL	C	N	S	C	W	L	0.0	786.6	0.0	0.0	41.4
CNSCCL	C	N	S	C	C	L	0.0	0.0	562.4	0.0	29.6
CNSCIP	C	N	S	C	I	P	0.0	0.0	0.0	330.6	17.4
CNSCIM	C	N	S	C	I	M	0.0	0.0	387.6	0.0	20.4
CNSCIL	C	N	S	C	I	L	0.0	792.3	0.0	0.0	41.7
CNSCAP	C	N	S	C	A	P	0.0	0.0	0.0	576.65	30.35
CNSCAM	C	N	S	C	A	M	0.0	0.0	454.1	0.0	23.9
CNSCAL	C	N	S	C	A	L	0.0	0.0	605.15	0.0	31.85
CNSCLP	C	N	S	C	L	P	0.0	0.0	0.0	449.35	23.65
CNSCLM	C	N	S	C	L	M	0.0	0.0	501.6	0.0	26.4
CNSCLL	C	N	S	C	L	L	0.0	0.0	845.5	0.0	44.5
CNSCNN	C	N	S	C	N	N	0.0	0.0	260.0	0.0	0.0
CNSRPS	C	N	S	R	P	S	0.0	0.0	0.0	58.9	3.1
CNSRPP	C	N	S	R	P	P	0.0	0.0	0.0	183.35	9.65
CNSRPM	C	N	S	R	P	M	0.0	0.0	386.65	0.0	20.35
CNSRPL	C	N	S	R	P	L	0.0	0.0	102.6	0.0	5.4
CNSRDM	C	N	S	R	D	M	0.0	0.0	124.45	0.0	6.55
CNSRDL	C	N	S	R	D	L	0.0	0.0	92.15	0.0	4.85
CNSRWP	C	N	S	R	W	P	0.0	0.0	0.0	356.25	18.75
CNSRWM	C	N	S	R	W	M	0.0	0.0	907.25	0.0	47.75
CNSRWL	C	N	S	R	W	L	0.0	0.0	1102.95	0.0	58.05
CNSRCM	C	N	S	R	C	M	0.0	0.0	247.95	0.0	13.05
CNSRCL	C	N	S	R	C	L	0.0	283.1	0.0	0.0	14.9
CNSRIS	C	N	S	R	I	S	0.0	0.0	0.0	276.45	14.55
CNSRIP	C	N	S	R	I	P	0.0	0.0	0.0	2594.45	136.55
CNSRIM	C	N	S	R	I	M	3538.75	0.0	0.0	0.0	186.25
CNSRIL	C	N	S	R	I	L	5761.75	0.0	0.0	0.0	303.25
CNSRAS	C	N	S	R	A	S	0.0	0.0	0.0	377.15	19.85
CNSRAP	C	N	S	R	A	P	0.0	0.0	0.0	3496.0	184.0
CNSRAM	C	N	S	R	A	M	3133.1	0.0	0.0	0.0	164.9
CNSRAL	C	N	S	R	A	L	3899.75	0.0	0.0	0.0	205.25
CNSRLS	C	N	S	R	L	S	0.0	0.0	0.0	61.75	3.25
CNSRLP	C	N	S	R	L	P	0.0	0.0	0.0	2258.15	118.85
CNSRLM	C	N	S	R	L	M	0.0	2334.15	0.0	0.0	122.85
CNSRLL	C	N	S	R	L	L	0.0	0.0	2353.15	0.0	123.85
CNSRNN	C	N	S	R	N	N	0.0	0.0	0.0	601.0	0.0
