strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
CNSHAL	C	N	S	H	A	L	0.0	3457.08	0.0	0.0	106.92
CNSHLP	C	N	S	H	L	P	0.0	2752.15	0.0	0.0	144.85
CNSHLM	C	N	S	H	L	M	0.0	2276.2	0.0	0.0	119.8
CNSHLL	C	N	S	H	L	L	0.0	2758.8	0.0	0.0	145.2
CNSCWP	C	N	S	C	W	P	0.0	0.0	0.0	59.17	1.83
CNSCWM	C	N	S	C	W	M	105.73	0.0	0.0	0.0	3.27
CNSCWL	C	N	S	C	W	L	803.16	0.0	0.0	0.0	24.84
CNSCCL	C	N	S	C	C	L	0.0	574.24	0.0	0.0	17.76
CNSCIP	C	N	S	C	I	P	0.0	337.56	0.0	0.0	10.44
CNSCIM	C	N	S	C	I	M	0.0	395.76	0.0	0.0	12.24
CNSCIL	C	N	S	C	I	L	0.0	808.98	0.0	0.0	25.02
CNSCAP	C	N	S	C	A	P	0.0	0.0	588.79	0.0	18.21
CNSCAM	C	N	S	C	A	M	0.0	0.0	463.66	0.0	14.34
CNSCAL	C	N	S	C	A	L	0.0	0.0	617.89	0.0	19.11
CNSCLP	C	N	S	C	L	P	0.0	449.35	0.0	0.0	23.65
CNSCLM	C	N	S	C	L	M	0.0	501.6	0.0	0.0	26.4
CNSCLL	C	N	S	C	L	L	0.0	845.5	0.0	0.0	44.5
CNSRPS	C	N	S	R	P	S	0.0	0.0	0.0	60.14	1.86
CNSRPM	C	N	S	R	P	M	0.0	0.0	0.0	394.79	12.21
CNSRPL	C	N	S	R	P	L	0.0	0.0	0.0	104.76	3.24
CNSRDM	C	N	S	R	D	M	127.07	0.0	0.0	0.0	3.93
CNSRDL	C	N	S	R	D	L	94.09	0.0	0.0	0.0	2.91
CNSRWP	C	N	S	R	W	P	363.75	0.0	0.0	0.0	11.25
CNSRWM	C	N	S	R	W	M	926.35	0.0	0.0	0.0	28.65
CNSRWL	C	N	S	R	W	L	1126.17	0.0	0.0	0.0	34.83
CNSRCM	C	N	S	R	C	M	253.17	0.0	0.0	0.0	7.83
CNSRCL	C	N	S	R	C	L	289.06	0.0	0.0	0.0	8.94
CNSRIS	C	N	S	R	I	S	0.0	282.27	0.0	0.0	8.73
CNSRIP	C	N	S	R	I	P	0.0	2649.07	0.0	0.0	81.93
CNSRIM	C	N	S	R	I	M	0.0	3613.25	0.0	0.0	111.75
CNSRIL	C	N	S	R	I	L	0.0	5883.05	0.0	0.0	181.95
CNSRAS	C	N	S	R	A	S	0.0	385.09	0.0	0.0	11.91
CNSRAP	C	N	S	R	A	P	0.0	3569.6	0.0	0.0	110.4
CNSRAM	C	N	S	R	A	M	0.0	3199.06	0.0	0.0	98.94
CNSRAL	C	N	S	R	A	L	0.0	3981.85	0.0	0.0	123.15
CNSRLS	C	N	S	R	L	S	0.0	63.05	0.0	0.0	1.95
CNSRLP	C	N	S	R	L	P	0.0	2258.15	0.0	0.0	118.85
CNSRLM	C	N	S	R	L	M	0.0	2334.15	0.0	0.0	122.85
CNSRLL	C	N	S	R	L	L	0.0	2353.15	0.0	0.0	123.85
