var_id	var_name	var_value	var_reduced_cost	var_method	var_forest_status	var_layer1	var_layer2	var_layer3	var_layer4	var_layer5	var_layer6	var_choice	var_period	var_age	var_rotation_period	var_rotation_age	var_regen_covertype	data_connection	prescription	row_id	age_class	stand_age	stdnindex	culmmai_a	qd_mn_dia	plt_acres	trt_acres	ltr_allsx	lad_allsx	lah_allsx	lba_allsx	lca_allsx	lbd_allsx	htr_allsx	had_allsx	hah_allsx	hba_allsx	hca_allsx	hbd_allsx	ltr_gp1xx	lad_gp1xx	lah_gp1xx	lba_gp1xx	lca_gp1xx	lbd_gp1xx	htr_gp1xx	had_gp1xx	hah_gp1xx	hba_gp1xx	hca_gp1xx	hbd_gp1xx	ltr_gp2mm	lad_gp2mm	lah_gp2mm	lba_gp2mm	lca_gp2mm	lbd_gp2mm	htr_gp2mm	had_gp2mm	hah_gp2mm	hba_gp2mm	hca_gp2mm	hbd_gp2mm	ltr_gp3yy	lad_gp3yy	lah_gp3yy	lba_gp3yy	lca_gp3yy	lbd_gp3yy	htr_gp3yy	had_gp3yy	hah_gp3yy	hba_gp3yy	hca_gp3yy	hbd_gp3yy	ltr_gp4ss	lad_gp4ss	lah_gp4ss	lba_gp4ss	lca_gp4ss	lbd_gp4ss	htr_gp4ss	had_gp4ss	hah_gp4ss	hba_gp4ss	hca_gp4ss	hbd_gp4ss	pca_allsx	pbd_allsx	pca_gp1xx	pbd_gp1xx	pca_gp2mm	pbd_gp2mm	pca_gp3yy	pbd_gp3yy	pca_gp4ss	pbd_gp4ss	_stndage0	_ageint0	_cc00p	_cc10p	_cc15p	_cc20p	_lynx	_crbd	_tridx	_cridx	_fire	_snag10t	_snag20p	_esbtl	_dfbtl	_ppbtl	_wpbtl	_lpbtl	_hzbtl	_bdwtsm	dom_grp	siz_ntg	_stndage1	_ageint1	action_id	action_type
18567	xNG_R_B,N,N,L,D,0,3,2	0.10997960000000001	0.0	NG	R	B	N	N	L	D		0	3	2				good	D_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	12.25	2	0	no-action
18568	xNG_R_B,N,N,L,D,0,4,1	0.1102	0.0	NG	R	B	N	N	L	D		0	4	1				good	D_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	2.25	1	0	no-action
18569	xNG_R_B,N,N,L,D,0,4,2	0.10997960000000001	0.0	NG	R	B	N	N	L	D		0	4	2				good	D_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	12.25	2	0	no-action
18570	xNG_R_B,N,N,L,D,0,4,3	0.10975964080000002	0.0	NG	R	B	N	N	L	D		0	4	3				good	D_NG_R_0	2	3	24	85	15.71	3.8	4	0	1151.12	6.86	35.71	24.68	349.8	1466.43	0	0	0	0	0	0	4.67	18.04	88.67	9.16	250.61	1466.43	0	0	0	0	0	0	0.94	8.2	39.1	0.34	0	0	0	0	0	0	0	0	100.5	4.31	27.32	10.8	99.19	0	0	0	0	0	0	0	1045.01	0.52	6.59	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	20.09	4.01	3.37	2.09	0	0.08	51.83	26.36	5	2.08	0.52	0	1	1	0	0	1	1	201	30	22.25	3	0	no-action
18571	xNG_R_B,N,N,L,D,0,5,1	0.1102	0.0	NG	R	B	N	N	L	D		0	5	1				good	D_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	2.25	1	0	no-action
18572	xNG_R_B,N,N,L,D,0,5,2	0.10997960000000001	0.0	NG	R	B	N	N	L	D		0	5	2				good	D_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	12.25	2	0	no-action
18573	xNG_R_B,N,N,L,D,0,5,3	0.10975964080000002	0.0	NG	R	B	N	N	L	D		0	5	3				good	D_NG_R_0	2	3	24	85	15.71	3.8	4	0	1151.12	6.86	35.71	24.68	349.8	1466.43	0	0	0	0	0	0	4.67	18.04	88.67	9.16	250.61	1466.43	0	0	0	0	0	0	0.94	8.2	39.1	0.34	0	0	0	0	0	0	0	0	100.5	4.31	27.32	10.8	99.19	0	0	0	0	0	0	0	1045.01	0.52	6.59	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	20.09	4.01	3.37	2.09	0	0.08	51.83	26.36	5	2.08	0.52	0	1	1	0	0	1	1	201	30	22.25	3	0	no-action
18574	xNG_R_B,N,N,L,D,0,5,4	0.10954012151840002	0.0	NG	R	B	N	N	L	D		0	5	4				good	D_NG_R_0	3	4	34	171	19.96	4.62	5	0	1171.46	7.77	39.93	59.22	655.05	2731.27	0	0	0	0	0	0	8.52	14.48	65.68	10.96	257.65	1428.43	0	0	0	0	0	0	74.14	8.01	40.42	26.16	320.52	1302.84	0	0	0	0	0	0	145.6	4.26	27.54	15.32	76.88	0	0	0	0	0	0	0	943.2	0.77	8.07	6.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	44.09	7.23	3.07	1.34	0	0.1	27.85	13.33	3	0.68	0.66	0	1	1	0	0	2	3	201	20	32.8	4	0	no-action
18575	xNG_R_B,N,N,L,I,0,2,1	1.1381000000000001	0.0	NG	R	B	N	N	L	I		0	2	1				good	I_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	2.25	1	0	no-action
18576	xNG_R_B,N,N,L,I,0,3,1	1.1381000000000001	0.0	NG	R	B	N	N	L	I		0	3	1				good	I_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	2.25	1	0	no-action
18577	xNG_R_B,N,N,L,I,0,3,2	1.1358238	0.0	NG	R	B	N	N	L	I		0	3	2				good	I_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	12.25	2	0	no-action
18578	xNG_R_B,N,N,L,I,0,4,1	1.1381000000000001	0.0	NG	R	B	N	N	L	I		0	4	1				good	I_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	2.25	1	0	no-action
18579	xNG_R_B,N,N,L,I,0,4,2	1.1358238	0.0	NG	R	B	N	N	L	I		0	4	2				good	I_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	12.25	2	0	no-action
18580	xNG_R_B,N,N,L,I,0,4,3	1.1335521524	0.0	NG	R	B	N	N	L	I		0	4	3				good	I_NG_R_0	2	3	24	85	15.71	3.8	4	0	1151.12	6.86	35.71	24.68	349.8	1466.43	0	0	0	0	0	0	4.67	18.04	88.67	9.16	250.61	1466.43	0	0	0	0	0	0	0.94	8.2	39.1	0.34	0	0	0	0	0	0	0	0	100.5	4.31	27.32	10.8	99.19	0	0	0	0	0	0	0	1045.01	0.52	6.59	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	20.09	4.01	3.37	2.09	0	0.08	51.83	26.36	5	2.08	0.52	0	1	1	0	0	1	1	201	30	22.25	3	0	no-action
18581	xNG_R_B,N,N,L,I,0,5,1	1.1381000000000001	0.0	NG	R	B	N	N	L	I		0	5	1				good	I_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	2.25	1	0	no-action
18582	xNG_R_B,N,N,L,I,0,5,2	1.1358238	0.0	NG	R	B	N	N	L	I		0	5	2				good	I_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	201	30	12.25	2	0	no-action
18583	xNG_R_B,N,N,L,I,0,5,3	1.1335521524	0.0	NG	R	B	N	N	L	I		0	5	3				good	I_NG_R_0	2	3	24	85	15.71	3.8	4	0	1151.12	6.86	35.71	24.68	349.8	1466.43	0	0	0	0	0	0	4.67	18.04	88.67	9.16	250.61	1466.43	0	0	0	0	0	0	0.94	8.2	39.1	0.34	0	0	0	0	0	0	0	0	100.5	4.31	27.32	10.8	99.19	0	0	0	0	0	0	0	1045.01	0.52	6.59	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	20.09	4.01	3.37	2.09	0	0.08	51.83	26.36	5	2.08	0.52	0	1	1	0	0	1	1	201	30	22.25	3	0	no-action
18584	xNG_R_B,N,N,L,I,0,5,4	1.1312850480952001	0.0	NG	R	B	N	N	L	I		0	5	4				good	I_NG_R_0	3	4	34	171	19.96	4.62	5	0	1171.46	7.77	39.93	59.22	655.05	2731.27	0	0	0	0	0	0	8.52	14.48	65.68	10.96	257.65	1428.43	0	0	0	0	0	0	74.14	8.01	40.42	26.16	320.52	1302.84	0	0	0	0	0	0	145.6	4.26	27.54	15.32	76.88	0	0	0	0	0	0	0	943.2	0.77	8.07	6.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	44.09	7.23	3.07	1.34	0	0.1	27.85	13.33	3	0.68	0.66	0	1	1	0	0	2	3	201	20	32.8	4	0	no-action
18585	xNG_R_B,N,N,L,L,0,2,1	71.25	0.0	NG	R	B	N	N	L	L		0	2	1				good	L_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	281	30	2.25	1	0	no-action
18586	xNG_R_B,N,N,L,L,0,3,1	0.14250000000000002	0.0	NG	R	B	N	N	L	L		0	3	1				good	L_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	281	30	2.25	1	0	no-action
18587	xNG_R_B,N,N,L,L,0,3,2	71.1075	0.0	NG	R	B	N	N	L	L		0	3	2				good	L_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	281	30	12.25	2	0	no-action
18588	xNG_R_B,N,N,L,L,0,4,1	0.14250000000000002	0.0	NG	R	B	N	N	L	L		0	4	1				good	L_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	281	30	2.25	1	0	no-action
18589	xNG_R_B,N,N,L,L,0,4,2	0.142215	0.0	NG	R	B	N	N	L	L		0	4	2				good	L_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	281	30	12.25	2	0	no-action
18590	xNG_R_B,N,N,L,L,0,4,3	70.96528500000001	0.0	NG	R	B	N	N	L	L		0	4	3				good	L_NG_R_0	2	3	24	85	15.71	3.8	4	0	1151.12	6.86	35.71	24.68	349.8	1466.43	0	0	0	0	0	0	4.67	18.04	88.67	9.16	250.61	1466.43	0	0	0	0	0	0	0.94	8.2	39.1	0.34	0	0	0	0	0	0	0	0	100.5	4.31	27.32	10.8	99.19	0	0	0	0	0	0	0	1045.01	0.52	6.59	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	20.09	4.01	3.37	2.09	0	0.08	51.83	26.36	5	2.08	0.52	0	1	1	0	0	1	1	281	30	22.25	3	0	no-action
18591	xNG_R_B,N,N,L,L,0,5,1	0.14250000000000004	0.0	NG	R	B	N	N	L	L		0	5	1				good	L_NG_R_0	0	1	4	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	281	30	2.25	1	0	no-action
18592	xNG_R_B,N,N,L,L,0,5,2	0.142215	0.0	NG	R	B	N	N	L	L		0	5	2				good	L_NG_R_0	1	2	14	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	281	30	12.25	2	0	no-action
18593	xNG_R_B,N,N,L,L,0,5,3	0.14193057	0.0	NG	R	B	N	N	L	L		0	5	3				good	L_NG_R_0	2	3	24	85	15.71	3.8	4	0	1151.12	6.86	35.71	24.68	349.8	1466.43	0	0	0	0	0	0	4.67	18.04	88.67	9.16	250.61	1466.43	0	0	0	0	0	0	0.94	8.2	39.1	0.34	0	0	0	0	0	0	0	0	100.5	4.31	27.32	10.8	99.19	0	0	0	0	0	0	0	1045.01	0.52	6.59	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	20.09	4.01	3.37	2.09	0	0.08	51.83	26.36	5	2.08	0.52	0	1	1	0	0	1	1	281	30	22.25	3	0	no-action
18594	xNG_R_B,N,N,L,L,0,5,4	70.82335443000001	0.0	NG	R	B	N	N	L	L		0	5	4				good	L_NG_R_0	3	4	34	171	19.96	4.62	5	0	1171.46	7.77	39.93	59.22	655.05	2731.27	0	0	0	0	0	0	8.52	14.48	65.68	10.96	257.65	1428.43	0	0	0	0	0	0	74.14	8.01	40.42	26.16	320.52	1302.84	0	0	0	0	0	0	145.6	4.26	27.54	15.32	76.88	0	0	0	0	0	0	0	943.2	0.77	8.07	6.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	44.09	7.23	3.07	1.34	0	0.1	27.85	13.33	3	0.68	0.66	0	1	1	0	0	2	3	281	20	32.8	4	0	no-action
18595	xNG_R_B,N,N,L,P,0,2,1	0.1748	0.0	NG	R	B	N	N	L	P		0	2	1				good	P_NG_R_0	0	1	2	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	221	30	2.25	1	0	no-action
18596	xNG_R_B,N,N,L,P,0,3,1	0.1748	0.0	NG	R	B	N	N	L	P		0	3	1				good	P_NG_R_0	0	1	2	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	221	30	2.25	1	0	no-action
18597	xNG_R_B,N,N,L,P,0,3,2	0.1744504	0.0	NG	R	B	N	N	L	P		0	3	2				good	P_NG_R_0	1	2	12	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	221	30	12.25	2	0	no-action
18598	xNG_R_B,N,N,L,P,0,4,1	0.1748	0.0	NG	R	B	N	N	L	P		0	4	1				good	P_NG_R_0	0	1	2	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	221	30	2.25	1	0	no-action
18599	xNG_R_B,N,N,L,P,0,4,2	0.1744504	0.0	NG	R	B	N	N	L	P		0	4	2				good	P_NG_R_0	1	2	12	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	221	30	12.25	2	0	no-action
18600	xNG_R_B,N,N,L,P,0,4,3	0.1741014992	0.0	NG	R	B	N	N	L	P		0	4	3				good	P_NG_R_0	2	3	22	85	15.71	3.8	4	0	1151.12	6.86	35.71	24.68	349.8	1466.43	0	0	0	0	0	0	4.67	18.04	88.67	9.16	250.61	1466.43	0	0	0	0	0	0	0.94	8.2	39.1	0.34	0	0	0	0	0	0	0	0	100.5	4.31	27.32	10.8	99.19	0	0	0	0	0	0	0	1045.01	0.52	6.59	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	20.09	4.01	3.37	2.09	0	0.08	51.83	26.36	5	2.08	0.52	0	1	1	0	0	1	1	221	30	22.25	3	0	no-action
18601	xNG_R_B,N,N,L,P,0,5,1	0.17479999999999998	0.0	NG	R	B	N	N	L	P		0	5	1				good	P_NG_R_0	0	1	2	19	13	3	4	0	1402	15	77	13	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	221	30	2.25	1	0	no-action
18602	xNG_R_B,N,N,L,P,0,5,2	0.1744504	0.0	NG	R	B	N	N	L	P		0	5	2				good	P_NG_R_0	1	2	12	52	18.94	3.47	4	0	1318.65	14.24	68.06	12.84	232.21	1408.76	0	0	0	0	0	0	3.76	18.84	88.52	8.1	221.68	1341.07	0	0	0	0	0	0	3.01	8.5	42.5	1.21	10.53	67.69	0	0	0	0	0	0	18.74	3.1	18	0.98	0	0	0	0	0	0	0	0	1293.15	0.29	2.36	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7.79	3.51	2.46	1	0	0.02	-1	11.52	0	3.01	0.5	0	1	0	0	1	1	1	221	30	12.25	2	0	no-action
18603	xNG_R_B,N,N,L,P,0,5,3	0.1741014992	0.0	NG	R	B	N	N	L	P		0	5	3				good	P_NG_R_0	2	3	22	85	15.71	3.8	4	0	1151.12	6.86	35.71	24.68	349.8	1466.43	0	0	0	0	0	0	4.67	18.04	88.67	9.16	250.61	1466.43	0	0	0	0	0	0	0.94	8.2	39.1	0.34	0	0	0	0	0	0	0	0	100.5	4.31	27.32	10.8	99.19	0	0	0	0	0	0	0	1045.01	0.52	6.59	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	20.09	4.01	3.37	2.09	0	0.08	51.83	26.36	5	2.08	0.52	0	1	1	0	0	1	1	221	30	22.25	3	0	no-action
